date,weekday,commute,commute_filled,missing,cases_avg_s,cases_avg_s_1wkbf,cases_avg_s_2wkbf,cases_avg_c,cases_avg_c_1wkbf,cases_avg_c_2wkbf,vax_status,covid_stage,early-vaccine,lockdown,omicron,post-vaccine,pre-pandemic,pre-vaccine,is_weekend,post-covid,is_holiday,is_holiday_extra,during,pre-covid,pre-vax,shelter-in-place,post-vax,commute_filled_diff_dist
2020-02-01,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-02,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-03,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-04,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-05,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-06,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-07,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-08,5,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-02-09,6,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-02-10,0,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-11,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-12,2,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-13,3,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-14,4,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-15,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-16,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-17,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0
2020-02-18,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-19,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-20,3,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-21,4,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-22,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-23,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-24,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-25,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-26,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-27,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-28,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-29,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-03-01,6,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-02,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-03,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-04,2,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-05,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-06,4,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-07,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2020-03-08,6,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-09,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-10,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-11,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-12,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-13,4,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-14,5,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-15,6,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-16,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-17,1,,0.0,1,0.14,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-18,2,0.0,0.0,0,0.29,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-19,3,0.0,0.0,0,0.71,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-20,4,0.0,0.0,0,1.14,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-21,5,0.0,0.0,0,1.71,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-22,6,0.0,0.0,0,2.29,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-23,0,0.0,0.0,0,2.29,0.0,0.0,0.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-24,1,0.0,0.0,0,5.43,0.14,0.0,0.43,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-25,2,0.0,0.0,0,7.0,0.29,0.0,0.43,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-26,3,0.0,0.0,0,10.14,0.71,0.0,0.57,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-27,4,0.0,0.0,0,12.57,1.14,0.0,0.57,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-28,5,0.0,0.0,0,14.43,1.71,0.0,0.71,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-29,6,,0.0,1,15.43,2.29,0.0,1.0,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-30,0,0.0,0.0,0,16.13,2.29,0.0,1.43,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-31,1,0.0,0.0,0,17.57,5.43,0.14,1.14,0.43,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-01,2,0.0,0.0,0,20.0,7.0,0.29,1.38,0.43,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-02,3,1.0,1.0,0,20.14,10.14,0.71,1.86,0.57,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-03,4,1.0,1.0,0,20.86,12.57,1.14,1.86,0.57,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-04,5,1.0,1.0,0,24.14,14.43,1.71,2.0,0.71,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-05,6,1.0,1.0,0,28.71,15.43,2.29,2.43,1.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-06,0,1.0,1.0,0,28.86,16.13,2.29,2.14,1.43,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-07,1,0.0,0.0,0,35.86,17.57,5.43,2.14,1.14,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-08,2,1.0,1.0,0,41.71,20.0,7.0,2.14,1.38,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-09,3,1.0,1.0,0,43.86,20.14,10.14,2.14,1.86,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-10,4,1.0,1.0,0,42.14,20.86,12.57,2.14,1.86,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-11,5,0.0,0.0,0,44.43,24.14,14.43,2.14,2.0,0.71,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-12,6,,1.0,1,41.43,28.71,15.43,2.14,2.43,1.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-13,0,,1.0,1,41.57,28.86,16.13,2.14,2.14,1.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-14,1,1.0,1.0,0,40.57,35.86,17.57,2.14,2.14,1.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-15,2,1.0,1.0,0,34.57,41.71,20.0,2.14,2.14,1.38,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-16,3,0.0,0.0,0,30.71,43.86,20.14,0.14,2.14,1.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-17,4,0.0,0.0,0,34.14,42.14,20.86,0.14,2.14,1.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-18,5,0.0,0.0,0,33.14,44.43,24.14,0.14,2.14,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-19,6,0.0,0.0,0,39.29,41.43,28.71,0.2,2.14,2.43,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-20,0,0.0,0.0,0,38.57,41.57,28.86,0.2,2.14,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-21,1,0.0,0.0,0,33.14,40.57,35.86,0.2,2.14,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-22,2,1.0,1.0,0,30.57,34.57,41.71,0.2,2.14,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-23,3,1.0,1.0,0,34.57,30.71,43.86,0.2,0.14,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-24,4,1.0,1.0,0,33.43,34.14,42.14,0.2,0.14,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-25,5,0.0,0.0,0,28.57,33.14,44.43,0.2,0.14,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-26,6,1.0,1.0,0,23.43,39.29,41.43,0.2,0.2,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-27,0,1.0,1.0,0,24.29,38.57,41.57,0.2,0.2,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-28,1,1.0,1.0,0,23.86,33.14,40.57,0.2,0.2,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-29,2,0.0,0.0,0,24.43,30.57,34.57,0.2,0.2,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-30,3,1.0,1.0,0,20.71,34.57,30.71,0.2,0.2,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-01,4,1.0,1.0,0,20.29,33.43,34.14,0.2,0.2,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-02,5,1.0,1.0,0,22.86,28.57,33.14,0.2,0.2,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-03,6,1.0,1.0,0,20.29,23.43,39.29,0.07,0.2,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-04,0,1.0,1.0,0,21.0,24.29,38.57,0.07,0.2,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-05,1,1.0,1.0,0,21.0,23.86,33.14,0.07,0.2,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-06,2,0.0,0.0,0,23.86,24.43,30.57,0.12,0.2,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-07,3,1.0,1.0,0,24.57,20.71,34.57,0.22,0.2,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-08,4,1.0,1.0,0,24.57,20.29,33.43,0.22,0.2,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-09,5,0.0,0.0,0,23.29,22.86,28.57,0.22,0.2,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-10,6,1.0,1.0,0,23.86,20.29,23.43,0.22,0.07,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-11,0,0.0,0.0,0,20.71,21.0,24.29,0.57,0.07,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-12,1,1.0,1.0,0,19.43,21.0,23.86,0.57,0.07,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-13,2,1.0,1.0,0,18.29,23.86,24.43,0.57,0.12,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-14,3,1.0,1.0,0,19.57,24.57,20.71,0.57,0.22,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-15,4,,1.0,1,17.71,24.57,20.29,0.57,0.22,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-16,5,1.0,1.0,0,17.43,23.29,22.86,0.25,0.22,0.2,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-17,6,1.0,1.0,0,18.43,23.86,20.29,0.25,0.22,0.07,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-18,0,1.0,1.0,0,18.86,20.71,21.0,0.25,0.57,0.07,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-19,1,1.0,1.0,0,19.29,19.43,21.0,0.25,0.57,0.07,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-20,2,0.0,0.0,0,23.14,18.29,23.86,0.33,0.57,0.12,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-21,3,0.0,0.0,0,24.0,19.57,24.57,0.33,0.57,0.22,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-22,4,1.0,1.0,0,36.71,17.71,24.57,0.45,0.57,0.22,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-23,5,0.0,0.0,0,37.0,17.43,23.29,0.45,0.25,0.22,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-24,6,1.0,1.0,0,39.86,18.43,23.86,0.63,0.25,0.22,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-25,0,1.0,1.0,0,40.0,18.86,20.71,0.63,0.25,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1.0
2020-05-26,1,1.0,1.0,0,48.57,19.29,19.43,0.67,0.25,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-27,2,,0.0,1,47.43,23.14,18.29,0.67,0.33,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-28,3,1.0,1.0,0,47.43,24.0,19.57,0.67,0.33,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
