date,weekday,commute,commute_filled,missing,cases_avg_s,cases_avg_s_1wkbf,cases_avg_s_2wkbf,cases_avg_c,cases_avg_c_1wkbf,cases_avg_c_2wkbf,vax_status,covid_stage,early-vaccine,lockdown,omicron,post-vaccine,pre-pandemic,pre-vaccine,is_weekend,post-covid,is_holiday,is_holiday_extra,during,pre-covid,pre-vax,shelter-in-place,post-vax,commute_filled_diff_dist
2020-03-14,5,1.0,1.0,0,3.44,0.14,0.0,0.29,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-15,6,1.0,1.0,0,5.14,0.43,0.0,0.29,0.14,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-16,0,1.0,1.0,0,6.86,0.57,0.0,0.29,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-17,1,1.0,1.0,0,9.43,1.0,0.0,0.29,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-18,2,1.0,1.0,0,12.86,1.14,0.0,0.3,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-19,3,0.0,0.0,0,19.57,2.43,0.14,2.86,0.29,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-20,4,0.0,0.0,0,30.14,3.13,0.14,5.0,0.29,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-21,5,1.0,1.0,0,40.0,3.44,0.14,5.0,0.29,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-03-22,6,1.0,1.0,0,55.0,5.14,0.43,6.4,0.29,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-03-23,0,0.0,0.0,0,67.14,6.86,0.57,6.4,0.29,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-24,1,0.0,0.0,0,86.43,9.43,1.0,11.08,0.29,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-25,2,0.0,0.0,0,101.14,12.86,1.14,23.71,0.3,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-26,3,0.0,0.0,0,118.0,19.57,2.43,25.14,2.86,0.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-27,4,0.0,0.0,0,134.71,30.14,3.13,25.86,5.0,0.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-28,5,0.0,0.0,0,150.14,40.0,3.44,29.13,5.0,0.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-29,6,0.0,0.0,0,163.57,55.0,5.14,42.29,6.4,0.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-30,0,0.0,0.0,0,171.29,67.14,6.86,41.25,6.4,0.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-31,1,0.0,0.0,0,195.86,86.43,9.43,41.25,11.08,0.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-01,2,0.0,0.0,0,269.0,101.14,12.86,46.57,23.71,0.3,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-02,3,0.0,0.0,0,269.57,118.0,19.57,62.86,25.14,2.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-03,4,0.0,0.0,0,264.57,134.71,30.14,59.57,25.86,5.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-04,5,0.0,0.0,0,271.71,150.14,40.0,61.57,29.13,5.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-05,6,0.0,0.0,0,281.29,163.57,55.0,56.0,42.29,6.4,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-06,0,0.0,0.0,0,290.29,171.29,67.14,52.86,41.25,6.4,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-07,1,0.0,0.0,0,280.14,195.86,86.43,56.13,41.25,11.08,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-08,2,0.0,0.0,0,222.43,269.0,101.14,59.43,46.57,23.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-09,3,0.0,0.0,0,226.86,269.57,118.0,52.57,62.86,25.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-10,4,0.0,0.0,0,251.57,264.57,134.71,63.29,59.57,25.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-11,5,1.0,1.0,0,245.43,271.71,150.14,63.0,61.57,29.13,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-12,6,,0.0,1,229.43,281.29,163.57,66.0,56.0,42.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-13,0,0.0,0.0,0,247.14,290.29,171.29,80.71,52.86,41.25,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-14,1,0.0,0.0,0,234.86,280.14,195.86,73.43,56.13,41.25,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-15,2,0.0,0.0,0,231.14,222.43,269.0,74.29,59.43,46.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-16,3,0.0,0.0,0,231.57,226.86,269.57,71.71,52.57,62.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-17,4,0.0,0.0,0,232.86,251.57,264.57,85.57,63.29,59.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-18,5,,1.0,1,234.43,245.43,271.71,83.29,63.0,61.57,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-19,6,,0.0,1,240.0,229.43,281.29,80.29,66.0,56.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-20,0,1.0,1.0,0,215.86,247.14,290.29,72.57,80.71,52.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-21,1,0.0,0.0,0,237.57,234.86,280.14,73.43,73.43,56.13,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-22,2,0.0,0.0,0,259.57,231.14,222.43,70.29,74.29,59.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-23,3,0.0,0.0,0,298.86,231.57,226.86,63.57,71.71,52.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-24,4,1.0,1.0,0,313.57,232.86,251.57,45.57,85.57,63.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-25,5,0.0,0.0,0,327.71,234.43,245.43,50.86,83.29,63.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-26,6,0.0,0.0,0,373.0,240.0,229.43,74.0,80.29,66.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-27,0,0.0,0.0,0,392.14,215.86,247.14,69.71,72.57,80.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-28,1,0.0,0.0,0,379.57,237.57,234.86,71.86,73.43,73.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-29,2,0.0,0.0,0,367.71,259.57,231.14,72.57,70.29,74.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-30,3,1.0,1.0,0,333.86,298.86,231.57,79.14,63.57,71.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-01,4,0.0,0.0,0,451.86,313.57,232.86,85.43,45.57,85.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-02,5,0.0,0.0,0,494.0,327.71,234.43,83.71,50.86,83.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-03,6,0.0,0.0,0,490.86,373.0,240.0,74.14,74.0,80.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-04,0,0.0,0.0,0,506.29,392.14,215.86,78.71,69.71,72.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-05,1,0.0,0.0,0,511.57,379.57,237.57,78.0,71.86,73.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-06,2,0.0,0.0,0,497.43,367.71,259.57,82.57,72.57,70.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-07,3,,0.0,1,514.57,333.86,298.86,79.86,79.14,63.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-08,4,0.0,0.0,0,356.43,451.86,313.57,73.43,85.43,45.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-09,5,0.0,0.0,0,328.43,494.0,327.71,73.86,83.71,50.86,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-10,6,0.0,0.0,0,312.71,490.86,373.0,63.57,74.14,74.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-11,0,0.0,0.0,0,305.71,506.29,392.14,70.57,78.71,69.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-12,1,,0.0,1,317.43,511.57,379.57,72.43,78.0,71.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-13,2,0.0,0.0,0,360.57,497.43,367.71,66.43,82.57,72.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-14,3,0.0,0.0,0,354.29,514.57,333.86,68.0,79.86,79.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-15,4,0.0,0.0,0,377.29,356.43,451.86,68.86,73.43,85.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-16,5,1.0,1.0,0,361.29,328.43,494.0,70.29,73.86,83.71,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-17,6,0.0,0.0,0,333.0,312.71,490.86,66.57,63.57,74.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-18,0,0.0,0.0,0,334.86,305.71,506.29,67.71,70.57,78.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-19,1,,0.0,1,360.57,317.43,511.57,72.43,72.43,78.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-20,2,0.0,0.0,0,324.71,360.57,497.43,75.71,66.43,82.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-21,3,1.0,1.0,0,340.29,354.29,514.57,70.29,68.0,79.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-22,4,0.0,0.0,0,349.57,377.29,356.43,76.0,68.86,73.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-23,5,0.0,0.0,0,365.86,361.29,328.43,77.71,70.29,73.86,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-24,6,,0.0,1,389.29,333.0,312.71,87.14,66.57,63.57,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-25,0,0.0,0.0,0,395.14,334.86,305.71,86.43,67.71,70.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0
2020-05-26,1,0.0,0.0,0,379.86,360.57,317.43,85.0,72.43,72.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-27,2,0.0,0.0,0,403.71,324.71,360.57,87.14,75.71,66.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-28,3,0.0,0.0,0,399.0,340.29,354.29,97.71,70.29,68.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-29,4,1.0,1.0,0,405.0,349.57,377.29,99.43,76.0,68.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-30,5,0.0,0.0,0,415.86,365.86,361.29,102.57,77.71,70.29,shelter-in-place,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0
2020-05-31,6,0.0,0.0,0,388.0,389.29,333.0,95.29,87.14,66.57,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0
2020-06-01,0,0.0,0.0,0,387.0,395.14,334.86,96.14,86.43,67.71,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-02,1,0.0,0.0,0,505.43,379.86,360.57,111.86,85.0,72.43,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-03,2,1.0,1.0,0,523.43,403.71,324.71,116.14,87.14,75.71,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-04,3,1.0,1.0,0,515.86,399.0,340.29,118.29,97.71,70.29,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-05,4,1.0,1.0,0,514.29,405.0,349.57,120.86,99.43,76.0,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-06,5,1.0,1.0,0,526.14,415.86,365.86,124.14,102.57,77.71,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0
2020-06-07,6,1.0,1.0,0,568.43,388.0,389.29,129.29,95.29,87.14,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0
2020-06-08,0,0.0,0.0,0,567.86,387.0,395.14,125.86,96.14,86.43,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-09,1,0.0,0.0,0,481.0,505.43,379.86,115.86,111.86,85.0,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-10,2,1.0,1.0,0,479.29,523.43,403.71,113.14,116.14,87.14,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-11,3,0.0,0.0,0,484.57,515.86,399.0,117.0,118.29,97.71,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-12,4,1.0,1.0,0,488.43,514.29,405.0,111.71,120.86,99.43,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-13,5,0.0,0.0,0,465.29,526.14,415.86,106.29,124.14,102.57,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0
2020-06-14,6,0.0,0.0,0,480.43,568.43,388.0,123.57,129.29,95.29,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0
2020-06-15,0,0.0,0.0,0,532.57,567.86,387.0,135.57,125.86,96.14,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-16,1,0.0,0.0,0,536.86,481.0,505.43,139.86,115.86,111.86,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-17,2,0.0,0.0,0,533.29,479.29,523.43,146.29,113.14,116.14,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-18,3,0.0,0.0,0,548.29,484.57,515.86,132.14,117.0,118.29,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-19,4,1.0,1.0,0,626.43,488.43,514.29,167.43,111.71,120.86,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-20,5,1.0,1.0,0,658.14,465.29,526.14,168.71,106.29,124.14,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0
2020-06-21,6,1.0,1.0,0,649.29,480.43,568.43,163.29,123.57,129.29,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0
2020-06-22,0,0.0,0.0,0,615.71,532.57,567.86,158.57,135.57,125.86,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-23,1,0.0,0.0,0,627.86,536.86,481.0,166.29,139.86,115.86,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-24,2,0.0,0.0,0,672.86,533.29,479.29,178.0,146.29,113.14,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-25,3,1.0,1.0,0,727.29,548.29,484.57,193.29,132.14,117.0,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-26,4,1.0,1.0,0,742.71,626.43,488.43,195.0,167.43,111.71,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-06-27,5,0.0,0.0,0,798.57,658.14,465.29,200.29,168.71,106.29,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0
2020-06-28,6,,1.0,1,746.57,649.29,480.43,200.29,163.29,123.57,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0
2020-06-29,0,,0.0,1,876.14,615.71,532.57,229.57,158.57,135.57,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-06-30,1,0.0,0.0,0,971.0,627.86,536.86,251.43,166.29,139.86,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-07-01,2,0.0,0.0,0,1076.86,672.86,533.29,264.86,178.0,146.29,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-07-02,3,0.0,0.0,0,1211.57,727.29,548.29,303.14,193.29,132.14,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-07-03,4,0.0,0.0,0,1297.14,742.71,626.43,308.14,195.0,167.43,pre-vax,pre-vaccine,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.0
2020-07-04,5,1.0,1.0,0,1345.57,798.57,658.14,345.86,200.29,168.71,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0
2020-07-05,6,1.0,1.0,0,1488.57,746.57,649.29,336.25,200.29,163.29,pre-vax,pre-vaccine,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0
